YEAR,WEEK,"BIRMINGHAM, AL","MOBILE, AL","MONTGOMERY, AL","PHOENIX, AZ","TUCSON, AZ","LITTLE ROCK, AR","BERKELEY, CA","FRESNO, CA","GLENDALE, CA","LONG BEACH, CA","LOS ANGELES, CA","OAKLAND, CA","PASADENA, CA","SACRAMENTO, CA","SAN DIEGO, CA","SAN FRANCISCO, CA","SAN JOSE, CA","SANTA CRUZ, CA","COLORADO SPRINGS, CO","DENVER, CO","PUEBLO, CO","BRIDGEPORT, CT","HARTFORD, CT","NEW HAVEN, CT","WATERBURY, CT","WILMINGTON, DE","WASHINGTON, DC","JACKSONVILLE, FL","MIAMI, FL","ST PETERSBURG, FL","TAMPA, FL","ATLANTA, GA","SAVANNAH, GA","HONOLULU, HI","BOISE, ID","CHICAGO, IL","PEORIA, IL","ROCKFORD, IL","EVANSVILLE, IN","FORT WAYNE, IN","GARY, IN","INDIANAPOLIS, IN","SOUTH BEND, IN","DES MOINES, IA","KANSAS CITY, KS","WICHITA, KS","LEXINGTON, KY","LOUISVILLE, KY","BATON ROUGE, LA","NEW ORLEANS, LA","SHREVEPORT, LA","BALTIMORE, MD","BOSTON, MA","CAMBRIDGE, MA","FALL RIVER, MA","LOWELL, MA","LYNN, MA","NEW BEDFORD, MA","SOMERVILLE, MA","SPRINGFIELD, MA","WORCESTER, MA","DETROIT, MI","GRAND RAPIDS, MI","DULUTH, MN","MINNEAPOLIS, MN","ST PAUL, MN","KANSAS CITY, MO","ST LOUIS, MO","LINCOLN, NE","OMAHA, NE","LAS VEGAS, NV","CAMDEN, NJ","ELIZABETH, NJ","JERSEY CITY, NJ","NEWARK, NJ","PATERSON, NJ","TRENTON, NJ","ALBUQUERQUE, NM","ALBANY, NY","BUFFALO, NY","ROCHESTER, NY","SCHENECTADY, NY","SYRACUSE, NY","UTICA, NY","YONKERS, NY","CHARLOTTE, NC","CANTON, OH","CINCINNATI, OH","CLEVELAND, OH","COLUMBUS, OH","DAYTON, OH","TOLEDO, OH","YOUNGSTOWN, OH","TULSA, OK","PORTLAND, OR","ALLENTOWN, PA","ERIE, PA","PHILADELPHIA, PA","PITTSBURGH, PA","READING, PA","SCRANTON, PA",PROVIDENCE,"CHATTANOOGA, TN","KNOXVILLE, TN","MEMPHIS, TN","NASHVILLE, TN","AUSTIN, TX","CORPUS CHRISTI, TX","DALLAS, TX","EL PASO, TX","FORT WORTH, TX","HOUSTON, TX","SAN ANTONIO, TX","OGDEN, UT","SALT LAKE CITY, UT","NORFOLK, VA","RICHMOND, VA","SEATTLE, WA","SPOKANE, WA","TACOMA, WA","MILWAUKEE, WI"
2001,23,20,2,4,2,9,2,2,12,2,6,17,-,1,16,19,-,10,,6,7,3,2,2,2,1,-,6,9,12,11,22,8,7,3,,-,5,6,5,10,-,9,3,1,-,5,,-,1,-,12,17,6,2,2,1,2,3,-,2,9,11,8,-,5,8,8,9,2,4,16,2,-,-,-,-,1,4,6,8,7,3,7,4,-,9,3,9,8,11,9,7,2,11,7,1,3,10,6,1,-,8,4,3,13,13,6,5,19,4,4,22,23,7,10,1,3,9,5,8,8
2001,24,16,1,3,12,4,2,2,9,-,8,19,-,1,28,24,14,15,,3,8,2,2,7,4,2,-,3,7,9,6,12,2,4,4,,-,1,3,3,5,1,11,5,11,6,6,,-,-,7,9,29,6,2,3,-,-,-,-,5,10,17,3,-,15,6,5,-,1,9,35,1,-,-,-,1,4,7,1,13,12,2,10,1,-,10,5,8,6,10,7,7,1,10,5,1,1,21,3,2,1,-,11,7,20,17,6,6,16,3,5,17,14,5,4,2,6,8,7,5,10
2001,25,18,3,11,16,3,1,-,1,1,8,41,-,3,25,22,-,10,,1,16,-,1,3,7,3,-,1,6,10,3,10,4,2,8,,-,2,3,2,3,-,9,2,7,1,5,,-,3,6,6,21,9,-,4,1,3,2,-,4,9,12,7,-,13,3,7,3,2,9,10,1,-,-,-,4,1,6,6,7,6,1,16,2,-,9,4,8,6,11,10,8,3,10,13,-,-,23,2,1,2,11,4,2,11,9,5,3,8,8,6,17,14,4,5,2,3,5,8,9,10
2001,26,14,6,6,9,10,1,1,8,5,7,34,-,4,17,21,-,17,,3,13,3,-,2,1,4,-,2,11,5,3,7,6,3,6,,-,9,3,5,2,-,8,2,8,3,9,,-,2,1,3,12,18,-,2,3,-,3,-,2,11,18,7,3,13,6,8,-,1,4,15,-,-,-,-,-,-,7,5,9,7,-,5,-,-,8,4,5,18,18,13,15,-,10,11,-,4,19,3,2,2,-,8,6,11,4,5,4,11,2,8,15,6,5,13,-,7,1,8,2,7
2001,27,9,4,3,6,4,1,2,3,3,11,20,-,6,29,13,-,13,,1,15,1,2,2,4,1,-,4,9,10,3,6,-,6,5,,-,4,1,6,-,-,8,2,3,-,-,,-,3,2,9,12,17,-,2,2,1,1,-,5,7,15,5,-,6,5,6,2,2,4,13,1,-,-,-,-,1,6,5,10,10,1,6,2,-,11,2,9,7,11,5,5,1,4,6,-,1,15,4,1,-,-,4,8,13,1,4,1,16,5,1,18,12,1,7,-,1,7,9,5,5
2001,28,14,1,1,7,7,-,-,4,1,5,28,-,2,27,19,-,-,,1,8,2,1,-,2,3,-,6,8,12,5,11,-,2,7,,-,7,4,3,4,-,10,4,2,5,12,,-,-,4,6,17,18,1,4,1,-,2,-,2,4,13,3,1,17,2,-,-,5,8,14,2,1,-,-,-,2,6,8,8,8,2,6,-,-,9,4,13,7,16,11,4,2,5,5,1,2,18,2,1,4,-,8,14,8,15,3,3,3,5,9,16,16,2,5,3,4,6,6,9,9
2001,29,15,3,7,8,6,3,1,6,-,8,28,-,6,17,20,10,7,,3,11,1,3,9,5,5,-,2,18,17,5,14,-,6,4,,-,3,4,4,10,1,10,7,4,3,4,,-,4,-,7,22,11,3,2,1,3,5,1,6,4,17,9,4,4,6,-,-,3,4,23,5,-,-,-,-,-,5,5,7,8,-,10,2,-,7,3,6,5,11,7,4,3,8,4,1,5,8,4,1,1,-,2,2,16,11,6,-,-,9,5,27,17,-,12,1,4,10,2,2,16
2001,30,17,2,6,7,6,-,1,3,-,10,-,-,2,27,11,-,-,,4,5,-,2,-,5,-,-,7,9,6,4,15,-,6,3,,-,2,2,5,4,-,13,-,12,2,6,,-,4,3,8,15,23,1,3,3,1,1,-,4,8,14,4,-,19,6,8,2,3,6,19,2,-,-,-,-,-,7,6,9,10,-,4,1,-,13,2,8,-,5,12,6,1,6,7,1,1,13,1,1,-,-,-,2,10,5,5,4,17,-,10,22,14,-,6,6,2,6,6,5,11
2001,31,15,3,7,8,15,-,-,5,2,9,40,-,5,13,6,-,15,,2,2,-,-,4,3,2,-,4,6,10,3,2,5,3,4,,-,1,2,7,3,1,10,5,5,2,6,,-,-,-,-,13,-,-,1,2,1,3,-,1,9,12,5,2,12,2,4,-,4,8,24,2,-,-,-,-,2,6,3,6,13,2,10,1,-,8,-,13,10,10,13,3,-,11,6,1,2,15,1,3,-,-,4,7,16,17,3,1,23,1,2,31,7,2,7,1,3,-,5,8,15
2001,32,15,3,13,8,9,2,3,2,1,10,36,-,2,13,9,-,17,,4,10,1,2,5,2,-,-,7,4,8,-,7,3,6,7,,-,-,3,1,-,1,11,2,7,-,-,,-,2,-,4,14,12,-,-,1,1,3,-,4,9,-,5,1,13,3,6,-,1,6,11,2,1,-,-,3,1,6,4,14,10,1,3,3,-,17,3,3,3,12,7,4,2,12,5,1,1,13,2,1,2,-,5,1,11,15,4,3,13,3,2,25,17,2,10,2,5,3,8,3,3
2001,33,12,1,8,5,11,5,-,2,-,10,26,-,2,13,9,-,15,,1,5,2,2,4,2,3,-,3,9,11,4,11,2,2,7,,-,2,3,1,4,1,14,3,3,2,9,,-,-,7,8,13,13,1,4,-,2,1,-,8,5,-,3,1,8,4,6,7,1,7,17,2,-,-,-,1,1,3,2,7,2,3,7,-,3,15,3,4,-,4,7,5,-,9,11,4,2,-,1,1,1,-,4,5,16,13,6,1,12,3,3,25,22,-,12,1,4,4,5,3,6
2001,34,13,2,-,-,8,3,1,2,-,6,-,-,2,13,14,-,10,,2,6,3,1,2,5,2,-,1,6,13,8,7,1,4,7,,-,4,-,-,7,1,7,-,8,2,2,,-,2,-,-,17,-,3,5,1,1,2,-,2,3,-,7,2,6,9,4,-,-,7,16,1,-,-,-,1,4,9,6,3,5,2,9,1,-,3,4,4,8,7,6,3,2,11,5,-,1,-,1,-,1,-,3,7,10,12,3,2,10,1,4,21,11,1,12,1,7,6,3,1,7
2001,35,18,4,-,7,9,4,-,10,3,3,34,-,-,17,16,-,13,,2,8,1,-,3,4,6,-,2,12,7,5,4,5,-,3,,-,2,3,4,3,1,8,1,6,4,8,,-,-,-,9,14,18,1,1,2,2,3,-,3,6,-,4,1,9,2,7,-,1,3,19,-,-,-,-,-,1,10,4,3,8,1,11,-,-,6,4,2,6,10,5,7,1,6,-,-,4,-,1,2,-,2,5,5,17,9,4,4,11,4,4,21,12,2,10,-,2,6,11,5,13
2001,36,12,2,4,10,3,-,1,4,1,6,18,-,4,10,7,7,11,,3,4,1,3,5,2,3,-,4,8,4,-,4,-,3,9,,-,-,1,2,2,-,8,-,4,-,-,,-,2,-,3,15,-,-,-,2,2,3,-,2,3,8,5,1,11,7,5,-,1,8,16,2,1,-,-,-,-,13,3,9,5,2,8,-,-,8,4,4,5,6,5,5,1,3,-,-,2,24,2,1,1,-,6,3,13,12,4,3,13,2,1,12,7,2,8,2,2,3,5,5,4
2001,37,20,-,7,12,7,-,4,6,1,8,30,-,5,17,20,-,17,,2,7,1,-,1,5,3,-,-,5,6,3,7,2,5,2,,-,4,1,3,2,1,8,1,3,4,4,,-,1,-,11,9,7,4,1,4,2,4,-,5,5,10,3,2,13,7,2,4,1,11,13,2,-,-,2,3,1,4,5,13,11,2,13,-,-,11,4,14,5,6,3,6,2,5,5,1,3,18,3,3,1,-,2,9,7,9,6,4,16,3,1,27,10,1,6,3,2,9,5,6,7
2001,38,12,4,2,7,11,-,2,4,6,7,33,-,2,25,14,-,10,,4,4,2,2,-,1,4,-,3,12,11,8,17,1,6,3,,-,5,4,4,1,-,23,1,6,-,-,,-,3,-,13,21,16,2,4,-,-,2,-,3,14,10,4,3,10,7,5,-,2,4,14,2,-,-,-,-,3,12,5,11,12,3,14,1,-,13,5,5,7,10,11,9,2,14,7,-,-,15,1,1,1,2,5,9,10,10,8,2,8,4,5,17,14,1,7,-,2,12,4,5,7
2001,39,13,1,5,15,10,1,-,4,-,8,25,-,3,8,14,18,13,,1,5,1,-,2,-,1,-,2,15,9,4,9,2,3,2,,-,4,2,3,7,3,14,2,4,5,10,,-,-,-,3,13,20,3,3,3,-,2,2,3,12,11,3,-,14,2,1,3,3,8,10,2,-,-,-,-,-,7,5,9,12,1,7,2,-,17,6,7,6,10,10,3,2,9,13,1,1,19,2,2,2,-,5,7,16,15,2,4,8,-,6,24,17,4,11,2,3,6,5,2,8
2001,40,10,5,2,22,10,-,1,4,-,9,24,-,-,-,23,-,-,,1,8,-,1,5,6,1,-,3,12,15,5,11,5,5,4,,-,2,6,3,4,-,-,1,7,3,2,,-,2,-,-,21,-,-,3,3,4,-,1,1,11,11,8,4,10,3,5,-,1,11,15,1,-,-,1,5,2,-,7,8,10,1,12,-,-,6,8,-,5,-,7,4,3,6,2,3,3,34,2,3,3,4,3,6,16,12,2,6,16,4,3,25,12,5,10,-,6,6,5,6,8
2001,41,23,2,7,8,12,-,-,4,1,10,20,-,5,13,18,-,-,,3,9,2,2,-,2,5,-,2,5,4,4,10,4,6,6,,-,4,7,5,6,1,6,2,11,1,3,,-,-,-,-,8,17,1,3,2,2,-,2,4,4,15,2,1,9,6,12,1,4,7,-,4,-,-,4,-,2,4,5,3,11,5,7,1,-,9,4,9,2,5,7,6,1,5,7,2,1,21,5,-,4,-,2,5,13,14,2,2,16,-,5,14,12,3,5,1,-,9,4,2,12
2001,42,9,2,2,13,11,-,3,6,2,7,14,-,2,22,9,-,14,,3,3,1,3,2,7,1,-,-,9,14,6,9,5,-,6,,-,7,8,4,8,-,12,5,5,2,4,,-,-,-,12,16,-,2,3,3,1,2,-,3,16,14,4,-,18,3,4,2,4,9,16,4,-,-,-,2,3,3,5,9,7,3,8,-,-,10,6,4,7,6,8,3,2,11,6,-,-,19,5,1,5,-,4,7,8,12,6,4,15,3,7,25,11,7,6,1,8,3,4,7,14
2001,43,5,3,3,13,9,7,1,6,-,9,16,-,5,16,16,16,15,,3,6,-,-,2,2,1,-,6,14,7,2,8,6,9,8,,-,3,8,4,9,1,11,4,12,2,5,,-,-,-,6,22,9,2,-,3,1,5,1,2,10,10,6,4,10,2,4,-,-,7,21,1,-,-,-,2,3,7,4,9,16,5,9,3,-,9,4,14,6,20,13,13,1,12,6,2,2,8,1,1,2,-,2,3,13,8,2,7,21,4,1,27,15,1,13,2,2,7,5,6,10
2001,44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2001,45,12,2,3,-,9,3,1,12,1,9,19,-,7,18,20,-,-,,-,11,2,5,2,5,6,-,1,9,-,2,11,3,3,1,,-,2,8,1,3,2,12,6,-,1,5,,-,2,-,6,26,11,2,-,2,2,2,-,3,3,9,2,-,17,-,17,1,4,4,9,1,-,-,-,1,2,8,3,4,8,4,12,3,-,15,9,11,6,-,8,8,3,8,11,2,7,20,4,1,2,-,5,2,11,11,4,6,13,1,7,18,12,-,15,2,-,9,5,5,6
2001,46,20,4,5,10,6,2,4,6,1,6,20,-,1,20,16,-,8,,3,6,1,1,-,-,4,-,-,11,9,4,10,7,1,2,,-,4,4,6,5,1,21,-,7,1,1,,-,2,-,7,17,13,2,-,2,-,3,-,4,8,12,4,4,12,5,4,-,1,12,13,4,-,-,-,1,1,5,2,2,10,4,9,1,-,17,6,11,7,10,10,4,1,15,9,1,2,15,-,6,2,3,3,3,8,9,3,5,24,1,5,-,9,3,13,3,6,7,5,5,11
2001,47,9,2,-,8,8,1,1,5,-,11,3,-,7,-,13,-,9,,4,8,1,1,-,3,7,-,2,7,-,4,8,1,2,5,,-,1,3,1,2,-,12,4,10,-,-,,-,-,-,-,19,13,-,2,4,-,3,-,5,9,4,9,1,12,1,5,2,2,9,18,1,-,-,-,1,1,2,5,5,4,1,11,-,-,12,3,7,3,5,5,6,-,7,4,-,2,12,2,1,-,-,5,5,11,-,2,-,8,2,4,9,6,-,6,1,2,7,4,4,5
2001,48,18,6,7,8,7,2,2,5,3,13,34,-,3,10,15,-,10,,4,9,2,3,-,4,5,-,-,20,12,5,7,3,4,7,,-,8,6,3,4,2,18,2,8,2,6,,-,5,-,9,13,-,-,2,-,1,4,-,-,8,14,4,4,12,6,2,-,1,5,13,1,-,-,-,1,-,12,8,8,15,2,10,1,-,15,5,9,11,7,12,7,1,14,6,1,-,21,1,2,1,-,3,7,14,7,5,1,15,6,5,26,16,6,14,1,4,17,9,11,11
2001,49,11,2,6,11,8,6,2,8,1,4,53,-,7,24,29,-,21,,1,7,1,4,-,5,1,-,1,13,8,4,14,11,2,1,,-,3,8,7,7,3,16,4,3,3,7,,-,1,-,5,10,9,2,-,2,1,5,-,7,7,2,4,6,17,9,3,3,5,8,30,1,1,-,-,2,2,3,11,12,15,2,13,1,-,11,5,6,8,7,9,4,2,11,9,-,2,17,3,-,2,-,13,-,12,17,4,6,17,2,9,33,17,4,10,1,4,10,8,6,15
2001,50,14,3,12,8,-,1,2,9,1,12,26,-,5,19,19,-,21,,2,8,2,10,1,5,1,-,2,9,2,5,9,8,2,7,,-,11,5,4,-,1,10,8,10,4,7,,-,7,-,15,15,23,1,-,2,3,5,-,3,8,16,3,3,16,6,4,-,2,7,17,2,-,-,-,-,2,16,5,7,3,2,19,1,-,10,7,8,3,8,6,5,2,22,5,1,3,12,1,2,-,2,10,6,16,-,5,5,13,-,2,21,17,1,12,4,6,14,11,7,7
2001,51,9,2,1,12,-,4,1,4,-,12,6,-,8,20,11,-,25,,3,6,2,3,-,2,2,-,1,-,10,-,6,-,5,4,,-,5,4,3,-,1,14,-,10,-,6,,-,1,-,6,21,-,1,3,2,1,-,1,3,11,19,10,3,7,12,7,-,5,6,18,4,-,-,-,1,2,10,3,7,9,1,8,1,-,3,6,11,8,5,3,5,2,11,7,1,1,19,3,1,1,-,1,5,7,24,3,7,18,1,5,24,20,3,14,4,6,7,4,6,8
2001,52,9,1,-,-,8,1,3,7,-,5,3,-,1,19,8,-,8,,-,9,4,-,-,3,6,-,1,3,3,4,7,3,5,6,,-,-,2,1,2,-,11,2,-,3,3,,-,-,-,9,24,-,2,5,2,-,-,1,9,9,8,2,2,10,4,8,9,1,2,15,1,-,-,-,-,1,12,5,6,8,3,5,2,-,14,4,1,3,6,4,5,2,4,12,3,4,-,2,2,2,-,2,3,17,3,3,7,9,-,3,11,-,4,11,3,2,7,-,3,4
2002,1,13,3,2,4,8,-,-,7,3,5,5,-,9,24,10,-,19,,2,6,5,2,3,4,1,-,2,12,8,4,11,4,1,12,,-,3,3,4,2,3,11,-,13,5,7,,-,1,-,3,14,-,3,3,3,1,4,-,6,8,12,5,3,12,4,5,-,3,1,19,4,-,-,-,5,1,4,6,14,-,1,6,3,-,7,2,6,8,11,8,4,1,12,-,2,5,12,1,3,2,-,10,-,7,-,12,1,10,-,1,22,8,6,11,3,2,11,5,2,5
2002,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,3,27,5,5,3,16,2,161,-,13,11,13,21,8,7,13,-,24,,3,5,13,1,6,6,-,-,2,18,2,3,9,6,3,4,,-,4,6,1,6,1,18,7,10,3,8,,8,1,-,5,26,29,4,1,8,1,4,1,5,10,19,6,-,9,5,4,-,3,11,26,3,-,-,72,3,1,14,-,4,13,2,20,1,-,15,5,15,8,11,24,7,3,14,24,1,3,14,3,4,-,1,9,3,22,18,9,4,-,-,6,-,23,16,4,5,9,5,12,-,4
2002,4,19,6,12,7,11,-,2,9,1,12,13,-,2,20,11,-,9,,2,11,4,1,1,4,3,-,6,13,8,4,7,5,2,12,,-,6,6,3,8,-,17,7,14,2,7,,-,-,-,14,26,13,2,4,3,3,2,-,5,6,16,3,-,2,1,12,-,2,9,26,3,1,-,-,-,4,7,3,14,17,5,18,1,-,17,5,17,12,7,6,9,-,9,8,-,2,18,5,-,2,1,7,1,24,21,14,7,23,5,6,-,30,3,14,1,4,8,7,6,10
2002,5,30,5,11,9,12,-,1,19,6,7,51,-,3,26,14,-,9,,3,16,2,3,9,10,5,-,3,17,2,4,22,4,1,6,,-,6,3,5,2,-,14,7,3,3,4,,-,1,-,10,17,-,3,5,5,3,5,-,-,7,10,4,-,3,7,6,-,4,17,27,1,1,-,-,3,5,16,3,5,15,5,20,1,-,7,5,11,6,11,13,5,-,8,26,3,3,10,2,2,-,-,7,4,19,13,4,5,35,9,13,-,25,1,14,1,5,9,8,11,8
2002,6,24,2,12,11,11,5,-,5,2,11,78,-,3,12,15,-,-,,2,7,5,6,1,4,-,-,15,15,9,8,18,6,3,9,,-,1,1,2,3,-,20,1,12,1,1,,-,1,-,7,22,15,4,3,4,4,2,1,5,8,25,11,-,-,6,10,-,10,11,19,2,-,-,-,-,2,15,5,18,18,10,6,2,-,10,4,14,14,6,12,1,3,13,9,1,3,19,7,4,-,-,10,4,28,15,11,8,22,2,12,37,24,-,16,-,11,9,6,7,13
2002,7,21,7,6,11,14,3,3,15,1,14,45,-,4,16,21,-,18,,5,-,6,5,2,4,6,-,6,11,4,8,26,7,4,7,,-,1,7,5,4,1,19,1,13,1,8,,-,3,-,5,20,-,6,-,7,2,4,1,3,4,9,3,-,-,10,8,5,2,16,27,2,-,-,-,1,2,13,8,6,16,4,12,3,-,16,7,14,10,10,9,9,-,15,6,4,1,14,4,5,1,-,8,5,17,16,13,11,-,5,19,-,21,3,18,-,2,9,12,8,13
2002,8,13,7,7,17,11,-,3,8,2,10,16,-,4,16,19,-,29,,1,8,4,-,5,7,7,-,-,18,9,5,14,3,2,4,,-,6,6,4,3,-,14,8,5,3,10,,-,-,-,15,27,29,7,11,7,5,3,3,3,19,11,7,-,-,5,3,1,5,7,19,2,-,-,-,1,1,23,4,12,16,2,6,1,-,17,3,-,6,5,9,8,4,15,9,3,1,17,4,2,1,-,9,2,-,-,5,9,19,11,16,36,18,3,14,-,4,14,12,4,13
2002,9,34,6,6,20,16,3,2,8,3,12,30,-,5,32,21,17,37,,3,11,2,4,2,11,2,-,2,24,12,1,12,6,8,8,,-,3,4,6,8,1,20,3,12,7,11,,-,1,-,5,15,-,3,3,3,1,-,1,4,10,14,11,-,-,9,4,-,3,10,18,3,3,-,-,3,1,14,11,16,24,2,15,2,-,22,3,-,9,18,14,6,4,17,9,2,5,15,2,2,1,-,6,3,12,11,9,4,20,7,15,28,25,4,30,2,14,11,13,6,10
2002,10,23,7,7,-,19,4,1,13,2,9,18,-,6,21,25,-,26,,4,11,3,2,-,6,2,-,2,21,5,5,20,-,3,12,,29,4,8,5,7,1,15,4,5,1,8,,-,3,-,6,53,24,-,6,3,1,5,1,4,9,21,3,5,4,7,9,8,6,9,18,6,-,-,-,5,1,12,4,26,-,6,24,2,-,18,8,-,6,20,15,3,1,16,15,2,1,15,4,3,5,-,7,3,-,22,15,7,-,9,15,-,24,3,15,-,3,8,9,13,8
2002,11,18,4,9,-,15,6,-,11,3,13,13,-,5,32,24,-,36,,5,17,4,1,-,14,3,-,1,20,4,4,20,7,7,8,,-,3,4,6,2,1,20,8,12,1,9,,-,3,-,3,22,24,2,3,1,2,-,-,6,11,17,6,-,-,16,5,-,4,9,20,5,1,-,-,2,3,20,10,16,18,3,16,1,-,26,5,-,12,24,12,5,4,20,18,-,9,26,1,1,5,-,10,5,16,16,8,5,25,4,-,35,23,1,15,6,4,3,16,10,11
2002,12,30,2,11,-,9,-,1,12,1,11,19,-,2,37,20,-,30,,1,18,3,4,1,7,2,-,4,9,10,8,11,8,8,9,,-,4,2,6,9,-,20,-,-,10,12,,-,1,-,14,21,25,2,9,5,2,4,-,3,9,14,14,2,8,4,9,-,11,9,21,4,1,-,2,4,5,18,9,14,13,2,19,1,-,12,8,-,8,10,26,3,7,21,14,3,6,20,4,5,2,-,6,8,9,15,6,8,13,4,13,32,22,4,15,-,-,12,13,6,7
2002,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2002,14,11,4,16,-,8,-,1,6,-,14,2,-,10,36,18,-,24,,1,10,2,2,5,3,6,-,3,14,11,3,15,16,10,7,,-,7,-,3,8,1,8,3,32,-,-,,-,-,-,2,19,-,-,5,4,1,4,-,9,9,11,13,4,10,6,8,-,3,8,30,3,1,-,3,-,-,7,3,13,14,3,11,-,-,17,9,17,9,15,14,6,2,28,1,-,2,7,3,3,4,-,9,6,13,10,9,-,26,6,-,25,12,2,20,1,3,15,6,-,11
2002,15,19,7,3,-,11,-,1,6,-,15,3,-,7,32,17,-,21,,2,15,3,-,-,4,2,-,2,7,4,7,19,10,4,5,,-,4,6,3,7,1,14,3,12,-,12,,-,-,-,14,17,-,-,3,2,-,4,-,3,7,26,16,6,5,14,6,3,-,5,13,2,-,-,4,5,-,16,3,14,11,6,16,1,-,13,3,12,7,24,16,9,-,10,8,1,3,24,5,1,2,4,9,5,9,13,8,4,14,3,13,17,17,5,15,2,4,14,6,6,8
2002,16,19,4,7,-,10,2,1,26,-,9,2,-,4,23,28,-,17,,6,8,6,3,6,1,3,-,2,19,8,3,14,10,5,9,,-,3,2,4,8,1,-,3,8,-,3,,-,2,-,10,12,18,2,3,3,1,2,-,3,11,10,4,4,8,11,5,-,2,10,21,1,2,-,1,4,1,11,2,9,18,-,4,1,-,15,4,14,2,22,11,13,1,12,15,4,7,12,2,2,2,-,7,3,14,14,10,6,13,7,15,-,-,-,12,1,5,10,9,6,14
2002,17,20,3,6,-,17,3,1,12,-,14,2,-,2,20,20,-,11,,4,10,2,-,3,5,4,-,3,11,7,11,12,6,5,7,,-,4,3,4,10,2,14,3,3,-,-,,-,2,-,3,19,-,1,3,1,-,3,-,5,9,15,6,-,-,-,12,-,-,10,19,2,1,-,4,1,1,9,3,13,8,5,9,3,2,9,6,17,2,12,12,7,1,10,14,-,1,32,3,2,1,-,10,2,13,16,11,-,15,7,14,42,15,4,12,-,3,6,7,3,10
2002,18,23,7,-,-,11,5,-,4,-,11,-,-,4,28,7,-,17,,7,9,5,7,5,3,4,-,2,14,8,5,10,9,8,4,,-,6,4,2,-,-,5,-,8,9,14,,-,2,-,8,11,-,3,2,1,-,3,-,5,5,8,8,4,7,3,7,7,-,10,21,1,-,-,6,2,1,-,1,5,11,2,5,-,2,14,3,17,2,13,7,9,2,11,9,-,2,16,3,2,1,-,4,3,11,-,4,4,13,5,10,16,22,-,8,-,2,9,7,7,9
2002,19,18,2,3,-,10,8,1,19,-,9,-,-,6,20,10,-,15,,2,16,2,-,2,5,3,-,3,11,3,7,11,2,8,-,,-,5,6,1,4,2,11,1,-,1,5,,-,-,-,8,14,-,1,4,-,-,2,-,3,9,18,8,2,4,-,7,-,6,10,19,-,-,-,5,1,2,10,4,8,8,-,11,-,2,11,6,11,4,10,7,10,2,10,8,2,1,28,4,1,-,-,6,2,20,16,5,6,10,1,7,28,16,5,13,2,4,4,6,9,9
2002,20,19,3,4,-,7,4,1,9,26,3,-,-,-,25,8,-,17,,5,5,2,1,4,6,5,-,3,16,5,3,11,6,3,2,,-,3,2,8,3,1,9,-,26,3,4,,-,-,-,11,27,-,2,-,2,1,2,1,2,10,7,3,4,7,4,3,-,3,5,-,3,-,-,8,3,-,6,5,16,11,1,5,-,-,4,3,6,5,19,4,6,6,9,12,2,3,8,3,1,1,-,1,3,16,10,4,3,16,3,17,27,26,2,8,-,4,8,7,5,12
2002,21,19,2,7,-,9,-,1,5,-,5,-,-,4,24,14,-,24,,5,9,-,3,3,1,1,-,1,7,4,5,12,3,7,5,,-,3,3,4,2,-,12,1,-,1,6,,-,2,-,6,18,19,2,2,1,1,2,1,3,9,-,5,1,9,6,8,-,-,9,15,3,-,-,4,2,2,18,4,7,7,1,9,-,2,15,3,8,6,10,9,4,1,12,8,3,1,21,3,2,1,-,4,7,-,12,4,3,16,3,5,37,13,1,11,3,5,10,7,4,4
